event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
KILL,46.9048,-110.326,"['https://helenair.com/news/state-and-regional/62-of-montana-hospital-beds-are-occupied-dphhs-reports/article_56bcef58-457b-5248-95c1-41f609581fbc.html', 'https://www.kbzk.com/news/military-matters/malmstrom-afb-increases-force-protection-measures-due-to-covid-spread', 'https://www.kbzk.com/news/coronavirus/flathead-co-reports-2-additional-covid-19-related-deaths']","['6', '4', '19']","[20201009054500, 20201009040000, 20201009040000]","['helenair.com', 'kbzk.com', 'kbzk.com']"
KILL,47.3917,-121.571,"['https://www.yakimaherald.com/news/northwest/washington-eviction-moratorium-extended-through-dec-31/article_9aaa5c03-a4af-52cc-a925-29f4f904126e.html', 'https://patch.com/washington/seattle/washington-coronavirus-updates-710-new-cases-6-more-deaths', 'https://www.columbian.com/news/2020/oct/08/state-has-fined-11-businesses-over-covid-19-mask-mandate/']","['183', '6', '177']","[20201009023000, 20201009023000, 20201009014500]","['yakimaherald.com', 'patch.com', 'columbian.com']"
KILL,47.5362,-99.793,"['https://www.grandforksherald.com/newsmd/coronavirus/6708588-Cases-rising-in-central-northeastern-Minnesota', 'https://www.thetelegraph.com/news/article/North-Dakota-executive-State-has-space-for-virus-15632173.php', 'https://www.dailyherald.com/article/20201008/news/310089919/']","['8', '6', '24']","[20201009040000, 20201009023000, 20201009021500]","['grandforksherald.com', 'thetelegraph.com', 'dailyherald.com']"
KILL,47.6062,-122.332,"['https://mynorthwest.com/2216975/rantz-artist-bragged-he-got-seattle-tax-dollars-to-paint-anti-police-messages/', 'https://www.lmtonline.com/news/article/State-Supreme-Court-rejects-effort-to-recall-15632472.php']","['20000', '19']","[20201009054500, 20201009004500]","['mynorthwest.com', 'lmtonline.com']"
KILL,48.4,-89.2333,['https://www.tbnewswatch.com/local-news/rallies-calling-on-ford-to-make-changes-to-long-term-care-now-4-photos-2778019'],['1'],[20201009000000],['tbnewswatch.com']
KILL,48.666667,19.5,['https://www.bbc.co.uk/news/world-europe-54433397'],['100'],[20201009001500],['bbc.co.uk']
KILL,48.8667,2.33333,['https://www.dailymail.co.uk/news/article-8821771/French-Lady-Brigitte-Macrons-daughter-fuels-rumours-shes-starting-career-politics.html'],['69'],[20201009014500],['dailymail.co.uk']
KILL,49.0,32.0,['https://www.thechronicleherald.ca/news/world/ukraine-sees-record-daily-high-of-4753-new-coronavirus-cases-security-council-506565/'],['597'],[20201009014500],['thechronicleherald.ca']
KILL,49.25,-123.133,['https://www.mycariboonow.com/66372/bc-surpasses-the-10000-covid-19-mark/'],['1'],[20201009000000],['mycariboonow.com']
KILL,49.583333,-2.333333,['https://www.itv.com/news/channel/2020-10-09/eleven-deputies-lose-their-seats'],['2'],[20201009050000],['itv.com']
KILL,49.75,15.0,"['https://www.reuters.com/article/us-health-coronavirus-czech/czech-republic-reports-5335-new-coronavirus-cases-highest-one-day-tally-since-pandemic-started-idUSKBN26S3NF', 'https://www.reuters.com/article/us-health-coronavirus-czech-idUSKCN26C2LE']","['829', '521']","[20201009014500, 20201009014500]","['reuters.com', 'reuters.com']"
KILL,50.7,12.5167,['https://www.finanznachrichten.de/nachrichten-2020-10/50914457-eqs-adhoc-softwareone-holding-ag-softwareone-gibt-aenderungen-in-der-aktionaersstruktur-bekannt-022.htm'],['29'],[20201009053000],['finanznachrichten.de']
KILL,50.833333,4.0,['https://www.businesswire.com/news/home/20201007005887/en/Neuromod-Publishes-Results-of-Large-Scale-Tinnitus-Clinical-Trial-in-Peer-Reviewed-Top-Tier-Scientific-Journal/'],['1'],[20201009050000],['businesswire.com']
KILL,51.5,-0.116667,"['https://www.telegraph.co.uk/news/2020/10/08/nhs-drive-ensure-non-covid-sick-get-help/', 'https://www.flickeringmyth.com/2020/10/ten-essential-serial-killer-films/', 'https://www.thenews.com.pk/print/726517-covid-19-killing-more-than-flu-pneumonia-combined']","['77', '2', '3']","[20201009053000, 20201009040000, 20201009014500]","['telegraph.co.uk', 'flickeringmyth.com', 'thenews.com.pk']"
KILL,51.5,10.5,"['https://www.telegraph.co.uk/global-health/science-and-disease/europes-second-wave-could-taking-dangerous-turn/', 'https://www.liverpoolecho.co.uk/news/liverpool-news/john-lennons-80th-birthday-how-19066277', 'https://www.wsws.org/en/articles/2020/10/09/phys-o09.html', 'https://www.careerarc.com/job-listing/bayada-jobs-registered-nurse-rn-adult-pediatric-home-care-34700051', 'https://www.wsws.org/en/articles/2020/10/09/baue-o09.html']","['16', '3', '1960', '2014', '6']","[20201009054500, 20201009050000, 20201009050000, 20201009021500, 20201009021500]","['telegraph.co.uk', 'liverpoolecho.co.uk', 'wsws.org', 'careerarc.com', 'wsws.org']"
KILL,51.6833,-9.45,['https://www.irishexaminer.com/news/arid-40061858.html'],['19'],[20201009023000],['irishexaminer.com']
KILL,51.8167,-1.7,"['https://thestreetjournal.org/2020/10/coronavirus-could-be-with-us-forever-if-survivors-can-get-re-infected-scientists-warns/', 'https://www.dailymail.co.uk/debate/article-8821113/The-average-age-death-coronavirus-82-4-years-writes-DAVID-ROSE.html']","['200000', '2000']","[20201009053000, 20201009001500]","['thestreetjournal.org', 'dailymail.co.uk']"
KILL,52.15,-97.7167,['https://saskatoon.ctvnews.ca/there-were-3-000-overdoses-in-saskatchewan-in-2020-here-are-the-sask-party-and-ndp-plans-to-respond-1.5138545'],['190'],[20201009001500],['saskatoon.ctvnews.ca']
KILL,52.6286,-8.635,['https://thestreetjournal.org/2020/10/former-fine-gael-minister-tom-odonnell-dies-aged-94/'],['94'],[20201009053000],['thestreetjournal.org']
KILL,52.9667,-1.16667,['https://www.dailymail.co.uk/news/article-8821837/NHS-Help-Help-drive-tells-non-Covid-patients-arent-burden.html'],['77'],[20201009014500],['dailymail.co.uk']
KILL,53.0,-8.0,"['https://www.rte.ie/news/2020/1009/1170400-covid-19/', 'https://www.irishtimes.com/opinion/climate-bill-a-landmark-moment-but-questions-remain-1.4375855', 'https://www.offalyexpress.ie/news/news/579732/irish-covid-19-cases-pass-40-000-mark-as-big-spike-confirmed.html']","['1', '4', '19']","[20201009054500, 20201009004500, 20201009000000]","['rte.ie', 'irishtimes.com', 'offalyexpress.ie']"
KILL,53.2,-105.75,['https://www.ckom.com/2020/10/08/hold-oct-8/'],['24'],[20201009004500],['ckom.com']
KILL,53.3331,-6.24889,"['https://thestreetjournal.org/2020/10/stephen-collins-coalition-shows-it-has-the-courage-to-govern/', 'https://www.thetimes.co.uk/edition/ireland/gentle-giants-attacker-found-guilty-of-manslaughter-lvrgbts7z']","['30', '5']","[20201009053000, 20201009000000]","['thestreetjournal.org', 'thetimes.co.uk']"
KILL,53.4667,-2.93333,['https://www.liverpoolecho.co.uk/news/liverpool-news/latest-coronavirus-figures-show-deaths-19072870'],['19'],[20201009050000],['liverpoolecho.co.uk']
KILL,53.5,-2.21667,"['https://www.thenews.com.pk/print/726508-pubs-set-for-fresh-curbs-as-no-10-cites-hospitality-spread', 'https://www.express.co.uk/news/uk/1345591/BBC-Question-Time-news-Boris-Johnson-coronavirus-second-wave-cases-deaths-uk-government']","['2000000', '682']","[20201009014500, 20201009001500]","['thenews.com.pk', 'express.co.uk']"
KILL,53.5333,-113.917,['https://www.strathroyagedispatch.com/news/local-news/healing-hummus-tri-region-resident-gives-aid-to-lebanon-with-food/wcm/6dba20e9-ae9e-48ce-a0b5-cb5a51150a7e'],['200'],[20201009053000],['strathroyagedispatch.com']
KILL,53.55,10.0,['https://www.dw.com/en/anti-semitism-in-germany-sharply-rising-warns-security-agency/a-55211350'],['2'],[20201009054500],['dw.com']
KILL,54.0,-4.0,"['http://www.jamaicaobserver.com/news/cuban-nurses-to-extend-stay-in-barbados_204931?profile=1754', 'https://www.leaderlive.co.uk/news/18781841.buckley-solicitors-taking-bookings-will-aid-launches-2020/', 'https://www.newzimbabwe.com/coronavirus-bars-to-shut-in-four-more-french-cities-with-alert-level-raised/', 'https://www.devdiscourse.com/article/health/1244502-uk-at-perilous-moment-after-17-540-new-covid-cases-reported', 'https://www.skynews.com.au/details/_6198874865001', 'https://www.aol.com/article/news/2020/10/08/trump-clings-to-bogus-claim-that-he-saved-22-million-americans-from-death-by-virus/24645406/', 'https://www.richmond-news.com/b-c-s-public-health-officer-urges-businesses-to-ensure-proper-measures-in-place-1.24217843', 'https://home.nzcity.co.nz/finance/article.aspx?id=320181', 'https://www.itv.com/news/2020-10-08/covid-19-people-from-bame-backgrounds-more-likely-to-die-within-28-days-after-a-positive-test']","['19', '50', '144', '77', '39', '2', '245', '18', '80']","[20201009054500, 20201009054500, 20201009053000, 20201009050000, 20201009050000, 20201009040000, 20201009023000, 20201009021500, 20201009004500]","['jamaicaobserver.com', 'leaderlive.co.uk', 'newzimbabwe.com', 'devdiscourse.com', 'skynews.com.au', 'aol.com', 'richmond-news.com', 'nzcity.co.nz', 'itv.com']"
KILL,54.5833,-5.93333,['https://www.irishnews.com/news/northernirelandnews/2020/10/09/news/richie-molloy-friends-raise-funds-for-kevin-bell-repatriation-trust-2092554/'],['2'],[20201009050000],['irishnews.com']
KILL,55.7522,37.6156,['https://tass.com/world/1210333'],['5'],[20201009023000],['tass.com']
KILL,55.95,-3.2,['http://www.floppingaces.net/most-wanted/a-failed-experiment-the-lockdowns-must-end/'],['20'],[20201009014500],['floppingaces.net']
KILL,57.0,-92.2833,['https://www.winnipegfreepress.com/local/little-grand-rapids-outbreak-climbs-to-25-cases-572682342.html'],['9'],[20201009000000],['winnipegfreepress.com']
KILL,59.3333,18.05,['https://news.abs-cbn.com/overseas/10/09/20/pandemic-exposes-holes-in-swedens-generous-social-welfare-state'],['20'],[20201009004500],['abs-cbn.com']
KILL,59.6247,-135.138,['http://www.thearcticsounder.com/article/2041alaskas_fiscal_house_is_in_shambles_but_we'],['200'],[20201009054500],['thearcticsounder.com']
KILL,60.0,-96.0,"['https://www.thepeterboroughexaminer.com/opinion/columnists/2020/10/09/drew-monkman-autumn-updates-for-peterborough-and-the-kawarthas-from-birds-canada.html', 'https://www.ctvnews.ca/canada/rona-ambrose-co-writes-book-celebrating-international-day-of-the-girl-1.5138946', 'https://www.humboldtjournal.ca/news/18-new-cases-of-covid-19-1.24217574', 'https://www.thestar.com/news/canada/2020/10/08/illicit-drug-overdose-deaths-increase-in-north-while-other-bc-regions-decline.html', 'https://www.dal.ca/news/2020/10/09/reimagine-ns--dal-academics-come-together-to-envision-a-post-pan.html', 'https://www.natlawreview.com/article/mexico-s-infrastructure-plan-2020-2024', 'http://justmeans.com/press-release/tersanos-patented-saor-solution-meets-requirements-to-kill-the-novel-coronavirus-on', 'https://www.theglobeandmail.com/canada/article-coronavirus-update-second-wave-will-disproportionately-impact/', 'https://london.ctvnews.ca/operation-impact-2020-to-make-canada-s-roads-safe-starts-friday-1.5138418']","['25000000', '3', '24', '2013', '5', '7', '99', '557', '10']","[20201009054500, 20201009050000, 20201009004500, 20201009004500, 20201009004500, 20201009001500, 20201009001500, 20201009001500, 20201009001500]","['thepeterboroughexaminer.com', 'ctvnews.ca', 'humboldtjournal.ca', 'thestar.com', 'dal.ca', 'natlawreview.com', 'justmeans.com', 'theglobeandmail.com', 'london.ctvnews.ca']"
KILL,60.0,100.0,"['https://www.eastoregonian.com/news/nation_world/catastrophically-short-of-doctors-virus-wallops-ukraine/article_8cf432b7-7305-5c58-acf1-68a5b5ea77ee.html', 'https://news.abs-cbn.com/overseas/10/09/20/russian-sea-pollution-forms-massive-moving-slick', 'https://www.benzinga.com/general/biotech/20/10/17846578/china-becomes-largest-economy-to-join-who-backed-global-covid-19-vaccine-initiative', 'http://khpg.org/en/index.php?id=1602081147', 'https://www.theuknews.com/news/266633196/britain-ukraine-sign-strategic-partnership-agreement']","['132', '40', '19', '2', '200']","[20201009053000, 20201009053000, 20201009053000, 20201009023000, 20201009001500]","['eastoregonian.com', 'abs-cbn.com', 'benzinga.com', 'khpg.org', 'theuknews.com']"
KILL,61.385,-152.268,['http://www.thearcticsounder.com/article/2041fall_equinox_marks_a_big_turn_of_the_seasons'],['32'],[20201009054500],['thearcticsounder.com']
KILL,62.0,10.0,['https://www.news-medical.net/news/20201008/High-intensity-interval-training-benefits-older-people.aspx'],['100'],[20201009000000],['news-medical.net']
KILL,62.0,15.0,['https://www.chemeurope.com/en/news/1168202/dynamic-yet-inertial-and-definitely-futuristic.html'],['2013'],[20201009053000],['chemeurope.com']
KILL,64.5635,39.8302,['https://www.news.com.au/technology/innovation/military/russia-test-zircon-hypersonic-nuke-for-vladimir-putins-birthday/news-story/2697f32f2124824a8489b6d13395a273'],['2'],[20201009021500],['news.com.au']
POVERTY,29.1686,-81.5209,['https://flaglerlive.com/157721/denise-calderwood-flagler-county-commission-2020/'],['10'],[20201009000000],['flaglerlive.com']
PROTEST,-45.6667,168.0,['https://www.stuff.co.nz/business/123036556/retailer-expects-downturn-as-freshwater-rules-bite-farmers-budgets'],['100'],[20201009050000],['stuff.co.nz']
PROTEST,-33.9517,18.3844,['https://ewn.co.za/2020/10/09/nobody-should-be-homeless-say-camps-bay-land-activists'],['7'],[20201009054500],['ewn.co.za']
PROTEST,-27.6167,152.9,['https://www.qt.com.au/news/cop-eye-gouged-as-welfare-check-goes-downhill-fast/4115683/'],['6'],[20201009004500],['qt.com.au']
PROTEST,-26.2,28.0833,['https://allafrica.com/stories/202010090079.html'],['100'],[20201009054500],['allafrica.com']
PROTEST,-25.9292,27.9419,['https://www.dailymaverick.co.za/article/2020-10-08-hannelie-coetzee-when-art-science-and-action-come-together/'],['2'],[20201009000000],['dailymaverick.co.za']
PROTEST,-6.17444,106.829,"['https://www.msn.com/en-my/news/national/indonesia-protesters-torch-police-barricades-bus-stops/ar-BB19QnbH', 'https://www.newsnow.co.uk/h/Hot+Topics/Protests+in+Indonesia']","['2000', '02']","[20201009014500, 20201009014500]","['msn.com', 'newsnow.co.uk']"
PROTEST,-5.0,120.0,"['https://www.malaymail.com/news/world/2020/10/09/jakarta-governor-to-take-protesters-demand-to-repeal-labour-law-to-presiden/1911081', 'https://www.theguardian.com/world/2020/oct/07/indonesia-police-use-water-cannon-and-teargas-to-disperse-labour-law-protests']","['2000', '200']","[20201009050000, 20201009023000]","['malaymail.com', 'theguardian.com']"
PROTEST,0.0,0.0,"['https://www.cbs58.com/news/wauwatosa-protests-continue-for-second-night-following-decision-to-clear-officer-mensah', 'https://www.wweek.com/news/2020/10/08/portland-independent-police-review-is-trying-to-identify-officer-67/', 'http://www.mexicoledger.com/content/angel-community-prove-too-much-van-far', 'https://www.stamfordadvocate.com/entertainment/article/Star-Trek-Lower-Decks-EP-Mike-McMahan-On-15632778.php', 'https://star1021.iheart.com/content/2020-10-06-how-lady-gaga-her-moms-new-book-is-encouraging-youth-to-spread-kindness/', 'https://www.tonyskansascity.com/2020/10/tkc-breaking-news-council-debates.html', 'https://calcoastnews.com/2020/10/who-is-attempting-to-rig-the-jury-in-the-tianna-arata-case/', 'https://www.ny1.com/nyc/all-boroughs/news/2020/10/08/mayor-promises-new-guidelines-for-policing-protests-in-brooklyn', 'https://www.fox6now.com/news/wauwatosa-man-confronts-protesters-goes-viral']","['92', '67', '4', '2', '51', '5', '101', '2014', '200']","[20201009054500, 20201009053000, 20201009053000, 20201009050000, 20201009040000, 20201009040000, 20201009040000, 20201009023000, 20201009001500]","['cbs58.com', 'wweek.com', 'mexicoledger.com', 'stamfordadvocate.com', 'iheart.com', 'tonyskansascity.com', 'calcoastnews.com', 'ny1.com', 'fox6now.com']"
PROTEST,2.0,33.0,['https://www.reuters.com/article/us-climate-change-youth-uganda-idUSKCN26G23D'],['30'],[20201009021500],['reuters.com']
PROTEST,6.59422,3.33748,['https://www.thisdaylive.com/index.php/2020/10/09/lagos-cp-dislodges-endsars-protesters-camping-in-front-of-government-house/'],['2'],[20201009021500],['thisdaylive.com']
PROTEST,9.08333,7.53333,['https://www.vanguardngr.com/2020/10/ipob-fg-approves-n654m-to-monitor-frequencies-in-s-east/'],['2014'],[20201009054500],['vanguardngr.com']
PROTEST,10.0,8.0,['https://uk.finance.yahoo.com/news/yoko-ono-not-archetypical-rock-230100089.html'],['60'],[20201009001500],['yahoo.com']
PROTEST,13.75,100.517,['https://www.bangkokpost.com/thailand/politics/1998947/protesters-reiterate-3-key-demands'],['2000000'],[20201009000000],['bangkokpost.com']
PROTEST,15.0,100.0,['http://humanitariannews.org/20201009/thai-bad-students-protest-against-abuse-schools-call-education-minister-resign'],['5'],[20201009023000],['humanitariannews.org']
PROTEST,20.0,77.0,['https://indianexpress.com/article/explained/supreme-court-shaheen-bagh-tm-krishna-6716805/'],['2026'],[20201009040000],['indianexpress.com']
PROTEST,22.25,114.166667,"['HTTP://en.ce.cn/main/latest/202010/09/t20201009_35865961.shtml', 'https://chinadigitaltimes.net/2009/12/chinese-police-cross-hong-kong-border-to-arrest-activists/']","['12', '4']","[20201009050000, 20201009001500]","['en.ce.cn', 'chinadigitaltimes.net']"
PROTEST,23.0,-102.0,['https://www.10news.com/news/national/watch-as-hurricane-hunters-go-inside-the-eye-of-delta'],['4'],[20201009021500],['10news.com']
PROTEST,27.8333,-81.717,['https://ca.finance.yahoo.com/news/american-technology-used-censor-algeria-050001017.html'],['6'],[20201009004500],['yahoo.com']
PROTEST,28.0,3.0,['https://www.arabnews.com/node/1746281/middle-east'],['38'],[20201009014500],['arabnews.com']
PROTEST,28.4333,77.3167,['https://www.freepressjournal.in/analysis/sc-lays-down-law-for-future-shaheen-baghs'],['2'],[20201009040000],['freepressjournal.in']
PROTEST,29.7633,-95.3633,['https://www.click2houston.com/news/local/2020/10/08/houston-transgender-journalist-community-leader-monica-roberts-dies-at-58/'],['58'],[20201009000000],['click2houston.com']
PROTEST,30.0,70.0,['https://www.thenews.com.pk/print/726810-mir-shakil-ur-rahman-s-detention-jang-geo-workers-stand-firm-in-struggle-for-media-freedom'],['187'],[20201009014500],['thenews.com.pk']
PROTEST,31.7667,35.2333,['https://www.timesofisrael.com/police-disperse-hundreds-of-ultra-orthodox-violating-lockdown-in-modiin-illit/'],['200'],[20201009054500],['timesofisrael.com']
PROTEST,32.0667,34.7667,['https://www.timesofisrael.com/hundreds-of-anti-netanyahu-protesters-march-in-tel-aviv-despite-virus-lockdown/'],['200'],[20201009001500],['timesofisrael.com']
PROTEST,32.7831,-96.8067,['http://www.windycitymediagroup.com/lgbt/PASSAGES-Transgender-advocate-journalist-Monica-Roberts-dies/69371.html'],['2014'],[20201009001500],['windycitymediagroup.com']
PROTEST,34.0522,-118.244,['https://www.latimes.com/entertainment-arts/movies/story/2020-10-08/review-war-with-grandpa-robert-de-niro'],['2'],[20201009053000],['latimes.com']
PROTEST,35.2165,-82.4862,['https://godanriver.com/news/local/opponents-seek-further-delay-of-work-on-mountain-valley-pipeline/article_d6ebd5c8-7ca9-5841-a6a9-2297df93fea1.html'],['2'],[20201009001500],['godanriver.com']
PROTEST,35.2271,-80.8431,['https://www.yesweekly.com/news/black-firefighters-in-winston-salem-file-grievance-with-city-calling-for-officials-to-fire-the/article_20066f16-09c7-11eb-be6a-7f86fef2824d.html'],['52'],[20201009050000],['yesweekly.com']
PROTEST,36.17,-119.746,"['http://eltecolote.org/content/en/news/rideshare-drivers-labor-activists-organize-to-pump-the-brakes-on-prop-22/', 'https://www.christianpost.com:443/news/catholic-priest-sues-calif-over-state-worship-restrictions.html']","['22', '2014']","[20201009050000, 20201009004500]","['eltecolote.org', 'christianpost.com']"
PROTEST,36.7631,3.05056,['https://allafrica.com/stories/202010090041.html'],['18'],[20201009054500],['allafrica.com']
PROTEST,38.0293,-78.4767,['https://www.newstimes.com/news/article/Albemarle-County-spent-100K-on-Confederate-15630598.php'],['200'],[20201009053000],['newstimes.com']
PROTEST,38.2542,-85.7594,['https://www.aljazeera.com/news/2020/10/8/breonna-taylor-police-files-raise-new-questions-renew-outrage'],['130'],[20201009001500],['aljazeera.com']
PROTEST,38.5111,-96.8005,['https://www.tonyskansascity.com/2020/10/tkc-must-see-kansas-city-council-dude.html'],['10'],[20201009040000],['tonyskansascity.com']
PROTEST,38.8773,-77.0178,['http://www.ruthfullyyours.com/2020/10/08/the-deep-state-and-the-abuse-of-power-sydney-williams/'],['2013'],[20201009023000],['ruthfullyyours.com']
PROTEST,38.8951,-77.0364,"['https://www.berkshireeagle.com/opinion/columnists/leonard-quart-letter-from-new-york-reflections-on-the-state-of-the-country/article_3f53a142-07f4-11eb-8c5e-db9536657c4e.html', 'https://www.huffpost.com/entry/deaf-u-how-to-sign-donald-trump-netflix_n_5f7f5d82c5b6da9ba1ee5ac0']","['2', '2014']","[20201009014500, 20201009000000]","['berkshireeagle.com', 'huffpost.com']"
PROTEST,39.059012,34.911546,['https://www.freemalaysiatoday.com/category/nation/2020/10/09/election-seen-as-only-way-to-appease-public/'],['25'],[20201009000000],['freemalaysiatoday.com']
PROTEST,39.1142,-94.6275,['https://www.wiltonbulletin.com/news/article/Pregnant-Kansas-City-woman-arrested-by-police-15632276.php'],['50'],[20201009054500],['wiltonbulletin.com']
PROTEST,39.828175,-98.5795,"['https://www.cnsnews.com/blog/alexander-watson/tucker-crime-spiking-harris-dead-set-confiscating-guns', 'https://www.breitbart.com/politics/2020/10/08/report-ny-rioters-steal-burn-american-flags-stolen-from-homes/', 'https://www.newsbusters.org/blogs/latino/kathleen-krumhansl/2020/10/08/univision-takes-another-swing-pro-trump-latino-star', 'https://www.popsugar.com/fitness/why-people-with-disabilities-need-to-vote-47813503', 'https://www.amren.com/news/2020/10/blm-rioters-smash-the-windows-of-homes-in-milwaukee-suburb/']","['2', '3', '1', '4', '200']","[20201009054500, 20201009023000, 20201009004500, 20201009000000, 20201009000000]","['cnsnews.com', 'breitbart.com', 'newsbusters.org', 'popsugar.com', 'amren.com']"
PROTEST,40.1135,-111.854,['https://www.fox13now.com/news/local-news/covid-19-influenza-theyre-indistinguishable-at-this-point'],['2'],[20201009023000],['fox13now.com']
PROTEST,40.634,-73.9968,['https://www.theepochtimes.com/religious-groups-file-lawsuits-against-ny-gov-cuomo-over-new-lockdown-order_3532066.html'],['200'],[20201009053000],['theepochtimes.com']
PROTEST,41.0,75.0,['https://www.rferl.org/a/kyrgyz-president-ready-to-resign-after-approval-of-new-cabinet/30883659.html'],['2000'],[20201009054500],['rferl.org']
PROTEST,41.8334,-87.8501,['https://patch.com/illinois/palos/trespass-charges-dismissed-against-resignbrannigan-protesters'],['5'],[20201009004500],['patch.com']
PROTEST,41.85,-87.6501,['https://www.fox7austin.com/news/protesters-take-to-the-streets-in-st-paul-over-chauvin-release'],['5'],[20201009050000],['fox7austin.com']
PROTEST,42.1497,-74.9384,['http://1220thelegends.com/protests-continue-as-nyc-renews-restrictions-for-covid-10-hot-spots/?doing_wp_cron=1602221498.4405660629272460937500'],['200'],[20201009054500],['1220thelegends.com']
PROTEST,42.3442,-75.1704,"['https://www.nny360.com/communitynews/healthmatters/covid-19-hotspot-cases-persist-state-cases-remain-level/article_aad0f1c6-b259-51f4-9376-733a24c78164.html', 'https://gothamist.com/news/its-just-really-not-fair-cuomos-closure-schools-without-covid-cases-criticized']","['24', '130']","[20201009050000, 20201009001500]","['nny360.com', 'gothamist.com']"
PROTEST,42.3584,-71.0598,['https://www.investing.com/news/stock-market-news/icahn-sees-energy-sector-rebound-but-urges-patience-2320037'],['13'],[20201009021500],['investing.com']
PROTEST,43.0495,-88.0076,['http://www.msn.com/en-nz/news/crime/mother-sisters-of-alvin-cole-who-was-fatally-shot-by-wisconsin-police-this-year-arrested-during-protests/ar-BB19QxCm'],['30'],[20201009054500],['msn.com']
PROTEST,43.3504,-84.5603,['https://www.reuters.com/article/us-michigan-whitmer/militia-members-others-charged-in-plot-to-kidnap-michigan-governor-she-says-trump-complicit-idUSKBN26T2ZF'],['2000'],[20201009050000],['reuters.com']
PROTEST,44.2394,-114.51,['https://www.idahopress.com/news/local/fines-for-bars-during-shutdown-topped-2k/article_a80a29f4-4a5f-53f1-96c9-c5e5a0f990e8.html'],['200'],[20201009050000],['idahopress.com']
PROTEST,44.2563,-89.6385,"['https://www.breitbart.com/law-and-order/2020/10/08/watch-national-guard-deploys-in-wisconsin-to-enforce-curfew/', 'https://badgerherald.com/opinion/2020/10/08/letter-to-editor-student-activists-are-tired-of-blanks-failures-to-address-racial-injustice-on-campus/']","['4', '2014']","[20201009053000, 20201009021500]","['breitbart.com', 'badgerherald.com']"
PROTEST,44.5672,-122.127,['https://1059thebrew.iheart.com/content/2020-10-08-too-many-oregonians-gathering/'],['2'],[20201009054500],['iheart.com']
PROTEST,45.5,-73.5833,['https://www.cbc.ca/news/canada/montreal/boys-stage-brief-protest-against-short-skirt-rules-1.5755570'],['2014'],[20201009014500],['cbc.ca']
PROTEST,45.5235,-122.676,['https://www.kgw.com/article/news/local/portland-mayoral-debate-ted-wheeler-sarah-iannarone-kgw-oregonian/283-e414062e-0f56-47c8-a974-165afd2fb59a'],['8000000'],[20201009040000],['kgw.com']
PROTEST,45.7326,-93.9196,['https://www.startribune.com/derek-chauvin-s-release-raises-questions-about-bail-system/572682182/'],['200'],[20201009040000],['startribune.com']
PROTEST,51.0833,-114.083,['https://calgary.ctvnews.ca/out-of-control-calgary-students-walk-out-of-class-demand-anti-racism-training-for-staff-1.5138541'],['24'],[20201009040000],['calgary.ctvnews.ca']
PROTEST,53.0,-8.0,['https://thestreetjournal.org/2020/10/fantasy-ireland-review-helter-skelter-charm-not-enough-jokes/'],['9'],[20201009053000],['thestreetjournal.org']
PROTEST,53.0,28.0,['https://decrypt.co/44339/telegram-forced-to-close-channels-run-by-belarus-protestors'],['2000'],[20201009001500],['decrypt.co']
PROTEST,53.3331,-6.24889,['https://www.irishtimes.com/news/ireland/irish-news/limerick-doctor-who-spoke-at-anti-mask-rally-remains-defiant-1.4375953'],['19'],[20201009004500],['irishtimes.com']
PROTEST,54.0,-4.0,"['https://crosscut.com/culture/2020/10/editors-notebook-pink-elephant-room', 'https://www.dailymail.co.uk/news/article-8821725/Chlorinated-chicken-opposed-three-quarters-Britons.html']","['1900', '2013']","[20201009040000, 20201009014500]","['crosscut.com', 'dailymail.co.uk']"
PROTEST,60.0,100.0,"['https://www.turnto23.com/news/local-news/local-armenian-americans-react-to-war-overseas', 'https://www.billboard.com/articles/news/pride/9462781/pussy-riot-members-arrested-lgbtq-flag-protest/', 'https://www.beijingbulletin.com/news/266633337/kyrgyz-president-holds-talks-with-lawmakers-on-crisis-impeachment']","['200', '5', '2000']","[20201009040000, 20201009004500, 20201009000000]","['turnto23.com', 'billboard.com', 'beijingbulletin.com']"
SEIZE,-33.2667,151.217,['https://www.cairnspost.com.au/breaking-news/sydney-man-accused-of-trying-to-procure-a-child-for-sex/news-story/c1157ad75e76b9e7ad4a1785d41e15d5?nk=d430009e97a29c60f621ebbd44b967d8-1602200817'],['10'],[20201009000000],['cairnspost.com.au']
SEIZE,-29.0,26.0,['https://www.dispatchlive.co.za/news/2020-10-07-watch-brendin-horners-death-what-we-know-so-far/'],['2'],[20201009023000],['dispatchlive.co.za']
