event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
AFFECT,39.828175,-98.5795,"['https://napavalleyregister.com/entertainment/television/worth-watching-patrick-dempsey-in-devils-books-of-blood-archers-perfect-valet/article_4f2e3010-c03a-5a03-88fc-3cb4216c2744.html', 'https://www.southernminn.com/the_kenyon_leader/news/article_1b3e4d61-efa3-505e-9fe1-676ca15c0bfe.html', 'https://www.cnbc.com/2020/10/07/feds-kashkari-warns-delaying-stimulus-will-have-enormous-consequences-.html', 'https://www.newdelhitimes.com/trump-campaigns-next-steps-unclear-after-white-house-return-2/', 'https://www.marca.com/en/lifestyle/2020/10/07/5f7dd9bb22601ddb158b458b.html', 'https://omaha.com/entertainment/television/worth-watching-patrick-dempsey-in-devils-books-of-blood-archers-perfect-valet/article_0c29df6b-915e-5a72-8b62-8e3e501bc039.html', 'https://goodmenproject.com/featured-content/making-peace-with-porn-ndgt/', 'https://madison.com/entertainment/television/worth-watching-patrick-dempsey-in-devils-books-of-blood-archers-perfect-valet/article_a28c0392-ce6a-5ff8-9615-c201c182a5c3.html', 'http://www.msn.com/en-us/news/us/fact-check-satirical-post-falsely-claims-covid-19-is-no-worse-than-the-flu-and-affects-virtually-no-one/ar-BB19Nepl', 'https://tucson.com/entertainment/television/worth-watching-patrick-dempsey-in-devils-books-of-blood-archers-perfect-valet/article_317e7742-9f23-55a3-be83-0f038774f2c9.html', 'https://lexch.com/entertainment/television/worth-watching-patrick-dempsey-in-devils-books-of-blood-archers-perfect-valet/article_5e29b867-19d1-5ee7-a82e-a6af8f7ebf2b.html', 'https://www.cnn.com/politics/live-news/trump-covid-19-updates-wednesday/', 'https://www.telegram.com/news/20201007/opinionletter-future-of-planet-depends-on-your-vote', 'https://www.washingtonpost.com/opinions/the-vice-presidential-debate-actually-matters-this-time/2020/10/06/ca17a408-080e-11eb-a166-dc429b380d10_story.html', 'https://www.pennlive.com/nation-world/2020/10/trump-wants-to-debate-biden-continue-campaigning-while-recovering-from-coronavirus.html', 'https://news.yahoo.com/global-pulse-oximeter-market-outlook-144500638.html', 'https://www.telecompaper.com/news/atandt-to-close-down-hundreds-more-shops-union--1356931', 'https://www.wiltonbulletin.com/news/article/Trump-campaign-s-next-steps-unclear-after-White-15626291.php', 'https://www.washingtonexaminer.com/opinion/life-in-uniform-out-of-the-fire', 'https://www.kake.com/story/42734040/the-2-kansas-doctors-running-for-us-senate-and-their-2-plans-for-health-care', 'https://www.usatoday.com/story/news/2020/10/07/trump-tightens-h-1-b-visa-restrictions-foreign-workers/5906966002/', 'https://film.avclub.com/red-death-white-house-a-roger-corman-vincent-price-cl-1845278267', 'http://www.globenewswire.com/news-release/2020/10/07/2104950/0/en/NuGenerex-Immuno-Oncology-Announces-Closing-of-a-Licensing-Distribution-Agreement-with-Bintai-Kinden-to-Advance-the-Clinical-Development-Commercialization-of-Ii-Key-SARS-CoV-2-Coro.html', 'https://www.13wmaz.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'https://www.teslarati.com/tesla-tsla-ark-invest-cathie-wood-beats-wall-st/', 'https://www.dailyrepublic.com/all-dr-news/solano-news/fairfield/report-covid-19-has-added-to-solanos-domestic-violence-challenges/', 'https://news.yahoo.com/trump-administration-tightens-h-1b-115943654.html', 'https://www.wfmynews2.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'https://www.wtol.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'https://www.dailymail.co.uk/news/article-8814349/Britain-recording-Covid-19-cases-capita-day-US.html', 'https://in.news.yahoo.com/mike-pence-kamala-harris-set-132123287.html', 'https://www.aol.com/article/news/2020/10/07/some-states-plan-to-vet-covid-19-vaccines-themselves-bad-idea-experts-say/24643959/', 'https://www.newswest9.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'https://www.10tv.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'http://www.msn.com/en-us/news/us/trump-administration-tightens-h-1b-visa-restrictions-for-foreign-workers/ar-BB19MXYV', 'https://www.ktvb.com/article/news/nation-world/trump-campaigns-next-steps-unclear-after-white-house-return/507-2757209e-e872-4156-868e-780e30f9f037', 'https://www.presbyterianmission.org/story/a-haven-for-refugees-faces-closure-in-greece/']","['6', '2026', '2000000', '210', '7', '6', '40', '6', '19', '6', '6', '19', '401', '2014', '210', '2', '1', '210', '67', '2000000', '1', '12', '19', '210', '20', '19', '1', '210', '210', '19', '200', '7', '210', '210', '1', '210', '100']","[20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007153000, 20201007153000, 20201007153000, 20201007153000, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007150000, 20201007150000, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007140000, 20201007140000, 20201007140000, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007133000, 20201007133000]","['napavalleyregister.com', 'southernminn.com', 'cnbc.com', 'newdelhitimes.com', 'marca.com', 'omaha.com', 'goodmenproject.com', 'madison.com', 'msn.com', 'tucson.com', 'lexch.com', 'cnn.com', 'telegram.com', 'washingtonpost.com', 'pennlive.com', 'yahoo.com', 'telecompaper.com', 'wiltonbulletin.com', 'washingtonexaminer.com', 'kake.com', 'usatoday.com', 'avclub.com', 'globenewswire.com', '13wmaz.com', 'teslarati.com', 'dailyrepublic.com', 'yahoo.com', 'wfmynews2.com', 'wtol.com', 'dailymail.co.uk', 'yahoo.com', 'aol.com', 'newswest9.com', '10tv.com', 'msn.com', 'ktvb.com', 'presbyterianmission.org']"
AFFECT,39.8647,-86.2604,"['https://www.redstate.com/shipwreckedcrew/2020/10/07/seventh-circuit-turns-back-challenge-to-indiana-election-law-on-voting-by-absentee-ballot/', 'https://www.wthr.com/article/news/politics/elections/federal-court-rules-against-expanding-indianas-mail-in-voting-hold-on-how-long-absentee-ballots-can-be-counted/531-aee50997-418c-4f6a-b501-be12e7f8a17d']","['19', '2']","[20201007154500, 20201007144500]","['redstate.com', 'wthr.com']"
AFFECT,40.0,-4.0,"['https://www.pressandjournal.co.uk/fp/news/politics/scottish-politics/2549740/indoor-pubs-and-restaurants-in-the-north-and-north-east-barred-from-selling-alcohol-and-face-6pm-curfew-under-new-coronavirus-restrictions/', 'https://www.thecourier.co.uk/fp/news/politics/scottish-politics/1635544/indoor-pubs-and-restaurants-in-tayside-and-fife-barred-from-selling-alcohol-and-face-6pm-curfew-under-new-coronavirus-rules/']","['5', '5']","[20201007154500, 20201007153000]","['pressandjournal.co.uk', 'thecourier.co.uk']"
AFFECT,40.0,45.0,['http://bianet.org/english/world/232292-nagorno-karabakh-conflict-putin-says-tragedy-must-end'],['2000000'],[20201007141500],['bianet.org']
AFFECT,40.0,127.0,"['http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=265979', 'http://www.arirang.com/News/News_View.asp?sys_lang=Eng&nseq=265979']","['19', '19']","[20201007144500, 20201007133000]","['arirang.co.kr', 'arirang.com']"
AFFECT,40.0834,-82.5002,['https://www.10tv.com/article/news/local/licking-county-sheriffs-office-looking-for-missing-17year-old-girl/530-21f21198-c125-4852-928e-26b1700b0cf1'],['17'],[20201007134500],['10tv.com']
AFFECT,40.314,-74.5089,"['https://www.americanprogress.org/issues/education-postsecondary/reports/2020/10/07/491242/78-billion-community-college-funding-shortfall/', 'https://www.nj.com/news/2020/10/a-priest-abused-him-as-a-young-boy-another-priest-rescued-him-only-to-do-the-same-thing.html']","['4', '2014']","[20201007153000, 20201007151500]","['americanprogress.org', 'nj.com']"
AFFECT,40.3736,-82.7755,['https://sunny95.com/news/061160-dewine-says-aid-for-ohio-renters-businesses-coming-soon/'],['19'],[20201007153000],['sunny95.com']
AFFECT,40.5,47.5,"['https://eurweb.com/2020/10/07/cardi-b-apologizes-after-backlash-for-promoting-fundraiser-for-armenia/', 'https://www.yenisafak.com/en/news/azerbaijan-russia-discuss-ongoing-ukarabakh-conflict-3551162']","['2', '1000000']","[20201007141500, 20201007133000]","['eurweb.com', 'yenisafak.com']"
AFFECT,40.5773,-77.264,"['http://www.mcall.com/news/elections/mc-nws-pa-138-state-house-race-20201007-bbb7hkh3gvaufo3kxsjsmgswwi-story.html', 'https://www.msn.com/en-us/money/markets/america-s-cities-fret-as-stimulus-talks-collapse/ar-BB19LNi9']","['2000000', '350']","[20201007151500, 20201007133000]","['mcall.com', 'msn.com']"
AFFECT,40.7608,-111.891,"['https://www.kxel.com/news/over-50-salt-lake-city-officers-under-quarantine-ahead-of-vice-presidential-debate/', 'http://www.kynt1450.com/2020/10/over-50-salt-lake-city-officers-under-quarantine-ahead-of-vice-presidential-debate/']","['24', '24']","[20201007140000, 20201007134500]","['kxel.com', 'kynt1450.com']"
AFFECT,41.6772,-71.5101,['https://insurancenewsnet.com/oarticle/sen-merkley-defazio-leads-oregon-delegation-in-urging-fema-to-increase-federal-cost-share-for-wildfire-disaster-costs'],['2000'],[20201007153000],['insurancenewsnet.com']
AFFECT,41.85,-87.6501,"['https://www.crowrivermedia.com/hutchinsonleader/news/opinion/letters_to_the_editor/paid-election-letter-hutchinson-does-not-need-a-liberal-mayor/article_4befa842-fef6-5d90-9dae-92fd0ed57a8a.html', 'https://www.compositesworld.com:443/news/boeing-releases-annual-aerospace-market-forecast']","['30', '2014']","[20201007153000, 20201007144500]","['crowrivermedia.com', 'compositesworld.com']"
AFFECT,41.9,12.4833,"['http://theconversation.com/vip-patients-can-be-a-headache-for-their-doctors-147565', 'https://theconversation.com/vip-patients-can-be-a-headache-for-their-doctors-147565', 'https://www.chron.com/news/article/VIP-patients-can-be-a-headache-for-their-doctors-15627459.php', 'https://www.idahopress.com/opinion/conversation/vip-patients-can-be-a-headache-for-their-doctors/article_acd7865d-cfe4-5703-848e-b2e7942158f1.html', 'https://www.sfgate.com/news/article/VIP-patients-can-be-a-headache-for-their-doctors-15627459.php']","['2013', '2013', '2013', '2013', '2013']","[20201007154500, 20201007151500, 20201007144500, 20201007143000, 20201007133000]","['theconversation.com', 'theconversation.com', 'chron.com', 'idahopress.com', 'sfgate.com']"
AFFECT,42.0046,-93.214,"['https://www.thetelegraph.com/news/article/In-the-U-S-states-not-science-decide-what-15627802.php', 'https://www.lmtonline.com/news/article/In-the-U-S-states-not-science-decide-what-15627802.php', 'https://www.washingtonpost.com/health/2020/10/07/us-states-not-science-decide-what-counts-coronavirus-outbreak/']","['10', '10', '10']","[20201007153000, 20201007151500, 20201007144500]","['thetelegraph.com', 'lmtonline.com', 'washingtonpost.com']"
AFFECT,42.1497,-74.9384,['http://www.msn.com/en-gb/news/world/asteroid-hunters-launches-on-imax-screens-this-week-heres-an-exclusive-1st-look/ar-BB19N5Am'],['2014'],[20201007151500],['msn.com']
AFFECT,42.2506,-75.833,['https://www.wfmz.com/news/area/southeastern-pa/woman-charged-in-july-fire-at-chester-county-apartment-complex/article_6ba85890-089f-11eb-8868-5bd42f052e44.html'],['150'],[20201007141500],['wfmz.com']
AFFECT,42.3442,-75.1704,['https://www.nytimes.com/2020/10/07/nyregion/orthodox-jews-nyc-coronavirus.html'],['4'],[20201007140000],['nytimes.com']
AFFECT,43.0117,-88.2315,['https://www.fox6now.com/news/haws-in-waukesha-to-receive-15-homeless-dogs-from-louisiana'],['15'],[20201007133000],['fox6now.com']
AFFECT,43.1548,-77.6156,['https://www.prnewswire.com:443/news-releases/seagrams-escapes-to-partner-with-reality-tv-stars-cynthia-bailey-and-eva-marcille-to-launch-new-program-301147657.html'],['19'],[20201007133000],['prnewswire.com']
AFFECT,43.3504,-84.5603,['https://www.carscoops.com/2020/10/2022-jeep-grand-wagoneer-prototype-loses-some-bling-yet-stays-true-to-the-concept/'],['2013'],[20201007133000],['carscoops.com']
AFFECT,43.4667,-80.5333,['https://kitchener.ctvnews.ca/police-looking-for-missing-teens-last-seen-in-waterloo-1.5135767'],['2'],[20201007143000],['kitchener.ctvnews.ca']
AFFECT,43.6667,-79.4167,['https://toronto.ctvnews.ca/police-search-for-missing-boater-last-seen-at-oakville-marina-1.5136004'],['65'],[20201007150000],['toronto.ctvnews.ca']
AFFECT,44.5672,-122.127,"['https://www.electropages.com/blog/2020/10/how-chiplets-may-help-future-semiconductor-technology', 'https://www.wweek.com/news/2020/10/07/oregons-indigenous-communities-know-how-to-stop-megafires-will-the-state-let-them/']","['2000', '20000']","[20201007154500, 20201007143000]","['electropages.com', 'wweek.com']"
AFFECT,45.4667,9.2,['https://www.historyextra.com/period/medieval/turning-points-european-history-crusade-black-death-charlemagne/'],['2000000'],[20201007154500],['historyextra.com']
AFFECT,45.5,-73.5833,['https://www.frontiersin.org/articles/10.3389/fneur.2020.533375/full'],['4'],[20201007151500],['frontiersin.org']
AFFECT,45.5235,-122.676,['https://www.oregonlive.com/coronavirus/2020/10/subleases-spike-as-pandemic-takes-toll-on-downtown-portland.html'],['100'],[20201007134500],['oregonlive.com']
AFFECT,45.7326,-93.9196,['https://www.walkermn.com/news/around-the-corner-peculiar-painter-a-hidden-gem-in-the-northwoods/article_605415be-07fb-11eb-a1a3-e7b5afc5113a.html'],['19'],[20201007141500],['walkermn.com']
AFFECT,46.0,2.0,"['https://www.laprensalatina.com/integrated-community-for-refugees-in-heart-of-paris/', 'https://www.msn.com/en-us/health/medical/even-mild-covid-19-infections-can-make-people-sick-for-months/ar-BB19LXoa', 'https://www.frontiersin.org/articles/10.3389/fpsyg.2020.552355/full', 'https://www.deccanherald.com/science-and-environment/even-mild-covid-19-infections-can-make-people-sick-for-months-898557.html']","['12', '19', '9', '19']","[20201007153000, 20201007153000, 20201007151500, 20201007134500]","['laprensalatina.com', 'msn.com', 'frontiersin.org', 'deccanherald.com']"
AFFECT,49.75,6.166667,['https://today.rtl.lu/life/home/a/1591583.html'],['5'],[20201007134500],['today.rtl.lu']
AFFECT,49.9808,36.2527,['https://www.unian.info/society/an-26-crash-commission-points-to-violations-in-preparations-flight-performance-11173703.html'],['2'],[20201007141500],['unian.info']
AFFECT,50.9167,-0.083333,"['https://www.ryeandbattleobserver.co.uk/business/east-sussex-charity-launches-homelessness-prevention-campaign-world-homeless-day-2995451', 'https://www.eastbourneherald.co.uk/business/east-sussex-charity-launches-homelessness-prevention-campaign-world-homeless-day-2995451']","['927', '927']","[20201007144500, 20201007141500]","['ryeandbattleobserver.co.uk', 'eastbourneherald.co.uk']"
AFFECT,51.0833,-0.7,['https://www.getsurrey.co.uk/news/surrey-news/hundreds-demand-surrey-pension-fund-19055701'],['19'],[20201007154500],['getsurrey.co.uk']
AFFECT,51.46,-2.12472,['https://www.theargus.co.uk/news/18776881.missing-brighton-teens-cameron-boxall-eriglen-morina/'],['2'],[20201007150000],['theargus.co.uk']
AFFECT,51.5,-0.116667,"['https://www.huffpost.com/entry/rough-sleepers-face-choosing-between-horrific-violence-or-catching-coronavirus_n_5f7dc2b0c5b6e5aba0d32150', 'https://www.socialistparty.org.uk/articles/31431']","['19', '2000']","[20201007143000, 20201007143000]","['huffpost.com', 'socialistparty.org.uk']"
AFFECT,51.5,10.5,"['http://www.bssnews.net/?p=466113', 'https://www.bworldonline.com/vaccination-drive-vs-german-measles-and-polio-starts-this-month/']","['7', '27']","[20201007151500, 20201007151500]","['bssnews.net', 'bworldonline.com']"
AFFECT,52.1167,0.35,['https://www.newsshopper.co.uk/news/18776278.west-wickham-restaurant-catches-fire---22-people-evacuated/'],['20'],[20201007151500],['newsshopper.co.uk']
AFFECT,52.15,-97.7167,['https://www.cbc.ca/books/thomas-king-gil-adamson-among-finalists-for-50k-writers-trust-fiction-prize-1.5752327'],['5'],[20201007153000],['cbc.ca']
AFFECT,52.2,0.116667,"['https://www.harpersbazaar.com/celebrity/latest/a34299783/kate-middleton-emilia-wickstead-dress-buckingham-palace/', 'https://www.thegrowthop.com/cannabis-news/report-illegal-migrants-are-being-trafficked-in-the-u-k-forced-to-work-on-cannabis-farms']","['19', '800']","[20201007154500, 20201007151500]","['harpersbazaar.com', 'thegrowthop.com']"
AFFECT,52.25,-1.16667,"['https://www.daventryexpress.co.uk/health/coronavirus/northamptonshire-left-crunching-numbers-after-nhs-test-and-trace-blunder-2995723', 'https://www.northamptonchron.co.uk/health/coronavirus/northamptonshire-left-crunching-numbers-after-nhs-test-and-trace-blunder-2995723']","['70', '70']","[20201007144500, 20201007134500]","['daventryexpress.co.uk', 'northamptonchron.co.uk']"
